po_number,code_art,product_name,quantity,measurement_unit,unit_price,comment
10000558,QUITASARROX4LITROS_7226A45D,QUITA SARRO X 4 LITROS,1,unidades,10.58,
10000558,TACHOPARABASURA20LT_B53ED86F,TACHO PARA BASURA 20LT,2,unidades,29.19,
10000558,PAPELHIGIENICOHOJASIMPLEGOFRADOX500MTX6_2CA89D01,PAPEL HIGIENICO HOJA SIMPLE GOFRADO X 500MT X 6,6,unidades,59.68,
10000558,PAPELTOALLAGOFRADOBLANCOX6_B27842E5,PAPEL TOALLA GOFRADO BLANCO X 6,12,unidades,52.86,
10000558,BOLSAPLASTICANEGRA26X40CONFUELLEX100_10C7E573,BOLSA PLASTICA NEGRA 26 X 40  CON FUELLE X 100,6,unidades,15.78,
10000559,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_1BDFA240,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 25/02/2025
UNIDAD: 13M3
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,381.36,
10000559,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_34005069,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 25/02/2025
UNIDAD: 20 M3
PERSONAL: SOLO CHOFER",1,unidades,500.0,
10000559,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_1C8CDFFE,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 26/02/2025
UNIDAD: 20M3
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,584.75,
10000559,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_1C8CDFFE,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 26/02/2025
UNIDAD: 20M3
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,584.75,
10000559,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_F29BFB8B,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 27/02/2025
UNIDAD: 13M3
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,508.47,
10000560,MINIFRESADORADESOBREMESAROLANDSRM20_DB6418F5,MINIFRESADORA DE SOBREMESA ROLAND SRM-20,8,unidades,6994.5,
10000561,SOPORTEPEDESTALMOVILGAMEPROAVA1800NEGRO_8F460E12,SOPORTE PEDESTAL MOVIL GAME PRO AVA 1800 NEGRO,14,unidades,110.0,
10000561,FLETE_5B9D75A8,FLETE,1,unidades,7.0,
10000562,CABLEHDMIDELCOM4KMDE5MT_9B350269,CABLE HDMI DELCOM 4K MDE 5MT,55,unidades,36.44,
10000563,LICENCIAOFFICEDG7GMGFOPN5FLTSCPROFESSION_BDE9027A,LICENCIA OFFICE DG7GMGFOPN5F LTSC PROFESSIONAL PLUS 2024 PERPETUO EDUCATIVO,762,unidades,91.99,
10000564,RACKPEDESTALAVA1800DE50A90NB_121812A7,RACK PEDESTAL AVA 1800 DE 50” A 90” NB,10,unidades,550.85,
10000565,RACKPEDESTALAVA1800DE50A90NB_121812A7,RACK PEDESTAL AVA 1800 DE 50” A 90” NB,10,unidades,550.85,
10000566,PASACABLEBLANCODE60MM_1715752B,PASACABLE BLANCO DE 60MM,60,unidades,2.12,
10000566,PEGAMENTOAFRICANODE116_287F9530,PEGAMENTO AFRICANO DE 1/16,7,unidades,11.35,
10000567,SERVIDORHPEP60734B21PROLIANTDL360GEN11IN_B143C451,SERVIDOR HPE P60734-B21 PROLIANT DL360 GEN 11 INTEL XEON SILVER 4416+ 20CORE 2.0GHZ 32GB(X1) DDR5-4800 8SFF PS800W,1,unidades,4500.23,
10000567,FUENTEDEPODERHPEP38995B21HOTPLUG800WRANU_568C5443,FUENTE DE PODER HPE P38995-B21 HOT PLUG 800W RANURA FLEXIBLE,1,unidades,222.4,
10000567,MEMORIAHPEP43328B2132GBP4331X32GBDUALRAN_9AAA1160,MEMORIA HPE P43328-B21 32GB P433(1X32GB) DUAL RANK X8 DDR5 4800 CAS-40-39-39 EC8 REGISTERED SMART,3,unidades,417.86,
10000567,DISCODUROSOLIDOHPEP40511B21192TBSAS12GMU_F8428BF3,DISCO DURO SOLIDO HPE P40511-B21 1.92TB SAS 12G MU SFF 2.5” BC VALOR SAS,3,unidades,912.68,
10000567,FLETE_5B9D75A8,FLETE,1,unidades,15.0,
10000568,INCUBADORADECULTIVOMEMMERTIF5553LT80CPAN_C47AA704,INCUBADORA DE CULTIVO MEMMERT IF-55 53LT 80°C PANTALLA UNICA TACTIL,2,unidades,2233.9,
10000569,COCHEINTELIGENTEPORTALAPTOPSSOLRACKMODEL_33C57CBA,COCHE INTELIGENTE PORTALAPTOPS SOLRACK MODELO CARRIER 30,14,unidades,870.0,
10000570,CABLEHDMIXTECHXTC4257MTRS_56F7FB81,CABLE HDMI XTECH XTC-425 7 MTRS,29,unidades,7.21,
10000571,ETIQUETAADHESIVAENMATERIALSILVERVOIDCONL_FAD95E52,ETIQUETA ADHESIVA EN MATERIAL SILVER VOID CON LOGO E&L PUNTA BOLEADA DE 15MM (ALTO) X 45MM (ANCHO) PLATEADA,5,unidades,74.16,
10000572,LICENCIAANTIVIRUSKASPERSKYKL4065DAUF8NEX_5A1C7CCF,LICENCIA ANTIVIRUS KASPERSKY KL4065DAUF8 NEXT EDR FOUNDATION,762,unidades,16.8,
10000573,MEMORIAHPEPROLIANT815100B2132GBPC42666VR_018D3BB9,MEMORIA HPE PROLIANT 815100-B21 32GB PC4-2666V RDIMM,5,unidades,245.76,
10000573,BANDEJACADDYHPEP22892001PROLIANTG10PLUSG_5B81532D,BANDEJA CADDY HPE P22892-001 PROLIANT G10 PLUS G11 2.5 SAS/ SATA,2,unidades,46.61,
10000574,CAMPANADEALARMASSM24624VDCROJO_66CD8A44,CAMPANA DE ALARMA SSM24-6 24VDC ROJO,2,unidades,101.7,
10000575,CAMPANADEALARMASSM24624VDCROJO_66CD8A44,CAMPANA DE ALARMA SSM24-6 24VDC ROJO,2,unidades,180.51,
10000576,MULTIMETRODIGITALEXTECHEX505A1000VACDC_9BC6A1E2,MULTIMETRO DIGITAL EXTECH EX505A 1000 VAC/DC,8,unidades,240.0,
10000577,REFRACTOMETROANALOGICO090BRIXCONATC_772BF7C1,REFRACTOMETRO ANALOGICO 0-90 BRIX CON ATC,8,unidades,140.81,
10000578,AUTOCLAVEVERTICALDIGITALTAISITELS50HDDE5_B81D64A2,AUTOCLAVE VERTICAL DIGITAL TAISITE LS-50HD DE 50LT DE ACERO INOXIDABLE,6,unidades,7796.61,
10000579,ESTUFAUNIVERSALMEMMERTUN5553L300CPANTALL_50FD7C3F,ESTUFA UNIVERSAL MEMMERT UN-55 53L 300°C PANTALLA UNICA TACTIL VENTILACION NATURAL,8,unidades,1625.76,
10000580,MINICENTRIFUGADIGITALEPPENDORFMINISPINPL_24A37D69,MINICENTRIFUGA DIGITAL EPPENDORF MINISPIN PLUS CON ROTOR F-45-12-11 (5453000011),2,unidades,1792.0,
10000581,INCUBADORADECULTIVOMEMMERTIF5553LT80CPAN_C47AA704,INCUBADORA DE CULTIVO MEMMERT IF-55 53LT 80°C PANTALLA UNICA TACTIL,1,unidades,2233.9,
10000582,VOLTAMETRODEHOFMANNS_83BA31F3,VOLTAMETRO DE HOFMANN S,8,unidades,645.29,
10000583,CUBETAPARAONDASPM02_31967F47,CUBETA PARA ONDAS PM02,8,unidades,1797.85,
10000584,MECHEROBUNSEN_A8D6F4D1,MECHERO BUNSEN,8,unidades,53.25,
10000585,OSCILOSCOPIODIGITALRIGOLDH01202RESOLUSIO_2A327BB7,"OSCILOSCOPIO DIGITAL RIGOL DH01202 RESOLUSION 2 CANALES 200MGZ, 2 BIT, 2 GSA/SEC 50MPTS MEMORIA",8,unidades,1653.82,
10000586,AUTOCLAVEVERTICALDIGITALTAISITELS50HDDE5_B81D64A2,AUTOCLAVE VERTICAL DIGITAL TAISITE LS-50HD DE 50LT DE ACERO INOXIDABLE,2,unidades,7966.1,
10000587,TONERXEROX106R03945PARAIMPRESORAVERSALIN_C4DEA47F,TONER XEROX 106R03945 PARA IMPRESORA VERSALINK B615 45K,2,unidades,307.2,
10000588,LICENCIAAUTOCADINCLUDINGSPECIALIZEDTOOLS_45390A78,LICENCIA AUTOCAD INCLUDING SPECIALIZED TOOLSET AD COMMERCIAL NEW SINGLE-USER ELD ANNUAL SUBSCRIPTION,1,unidades,1980.07,
10000589,CORTADORDEVINILOGS224CAMM1DEESCRITORIOCO_5F69BEFB,CORTADOR DE VINILO GS2-24 CAMM-1 DE ESCRITORIO CON SOPORTES VERTICALES,2,unidades,1860.16,
10000590,SWITCHARUBAJL675A610048GCL44SFP_F2DF2F62,SWITCH ARUBA JL675A 6100 48G CL4 4SFP,1,unidades,1105.37,
10000591,ESTACIONDESOLDADURAGOOTPX501_44E04B9F,ESTACION DE SOLDADURA GOOT PX-501,18,unidades,592.37,
10000592,RACKDEPAREDPARAPARLANTECAPACIDAD40KGTUBO_0EFD1FC8,RACK DE PARED PARA PARLANTE CAPACIDAD 40KG TUBO DE MM DE ACERO COLOR NEGRO,23,unidades,113.56,
10000593,TRIPODEWEIFENGFT3717PARACAMARAFILMADORA_467E5A0B,TRIPODE WEIFENG FT-3717 PARA CAMARA FILMADORA,48,unidades,129.66,
10000594,NOTEBOOKLENOVO83A100ESLMV15G4171355U17GH_D891FC71,NOTEBOOK LENOVO 83A100ESLM V15 G4 17 1355U 1.7GHZ 16GB 1TB SSD M.2 15.6” FREEDOS,1,unidades,554.05,
10000595,OSCILOSCOPIODIGITALOWONTA03072_99CBCB1E,OSCILOSCOPIO DIGITAL OWON TA03072,8,unidades,838.13,
10000596,KITDEELECTRONICASTEMCREATORACEC001INCLUY_C301D5A3,KIT DE ELECTRONICA STEM CREATOR AC-EC-001 INCLUYE CARGADORES Y ACCESORIOS VARIOS,240,unidades,1737.29,
10000597,LICENCIAMICROSOFT365BUSSINESSTANDARDRETA_3F26D716,LICENCIA MICROSOFT 365 BUSSINES STANDARD RETAIL VIRTUAL,4,unidades,108.71,
10000598,TRIPODEMRSC1KHD2PARAPARLANTEDEALUMINIORE_86F14DEB,TRIPODE MRS C1K-HD-2 PARA PARLANTE DE ALUMINIO REFORZADO HASTA 40KG ALTURA AJUSTABLE,23,unidades,20.34,
10000599,MINICENTRIFUGADIGITALEPPENDORFMINISPINPL_24A37D69,MINICENTRIFUGA DIGITAL EPPENDORF MINISPIN PLUS CON ROTOR F-45-12-11 (5453000011),8,unidades,1792.0,
10000599,FLETEAEREO_2F734A76,FLETE AEREO,1,unidades,1800.0,
10000600,CUBETAPARAONDASPM02_31967F47,CUBETA PARA ONDAS PM02,8,unidades,8411.02,
10000600,VOLTAMETRODEHOFMANNS_83BA31F3,VOLTAMETRO DE HOFMANN S,8,unidades,2923.73,
10000601,CENTRALELECTRICAPORTATILWSHA110VA220VBAN_725E94B0,CENTRAL ELECTRICA PORTATIL WSHA 110V A 220V BANCO DE ENERGIA,1,unidades,4566.95,
10000602,INCUBADORADECULTIVOMEMMERTIF5553LT80CPAN_C47AA704,INCUBADORA DE CULTIVO MEMMERT IF-55 53LT 80°C PANTALLA UNICA TACTIL,5,unidades,2539.83,
10000603,FLETEAEREO_2F734A76,FLETE AEREO,1,unidades,1355.93,
10000604,MESADEPINGPONGDE1525CMANCHOX274CMLARGOX7_D97CE064,MESA DE PING PONG DE 152.5CM ANCHO X 274CM LARGO X 76CM ALTO,7,unidades,2542.37,
10000605,UNIDADENESTADOSOLIDOKINGSTONDC600M7680GB_206F2DA5,UNIDAD EN ESTADO SOLIDO KINGSTON DC600M 7680GB SATA REV. 3.0 (6GB/SEG) 2.5”,5,unidades,881.0,
10000606,RUTEADORACNCMODELOULTIMATEBEE1000X1000MM_63FB73A7,RUTEADORA CNC MODELO ULTIMATE BEE 1000 X 1000MM,8,unidades,15585.35,
10000607,LICENCIAWINDOWSSERVER2025DATACENTER16COR_4060B43B,LICENCIA WINDOWS SERVER 2025 DATA CENTER 16 CORE SVR 64BIT 1,1,unidades,600.0,
10000608,DISCODUROHIKSEMI512GBPCIEGEN4X4NVMEUPTO6_3C857C2A,DISCO DURO HIKSEMI 512GB PCIE GEN 4 X 4 NVMEUP TO 6320MB/S 3111MB/S,8,unidades,32.0,
10000609,MOUSEKLIPXTREMEXERGONOMICOUSBOPTICALWIRE_8747CA14,MOUSE KLIP XTREMEX ERGONOMICO USB OPTICAL WIRED KMO-506,1,unidades,37.29,
10000610,ITEMSINNOMBRE_83F2EAFE,ITEM SIN NOMBRE,1,unidades,0.0,
10000611,KITESMERILADORMULTIFUNCIONALDREMEL_33EF7E20,KIT ESMERILADOR MULTIFUNCIONAL DREMEL,1,unidades,15540.18,
10000612,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_DAD5FE9C,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 04/03/2025 
UNIDAD: 20 M3 
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,550.85,
10000612,FALSOFLETEPORCANCELACIONDESERVICIOFECHA0_FAC27D74,"FALSO FLETE POR CANCELACION DE SERVICIO 
FECHA: 04/03/2025
UNIDAD: 20 M3 
PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,228.81,
10000612,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_7F2C2A2D,SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL /FECHA: 07/03/2025 / UNIDAD: 20 M3 / PERSONAL: CHOFER + 1 AUXILIAR,1,unidades,550.85,
10000612,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_21DE8544,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL 
FECHA: 11/03/2025  /UNIDAD: 10 M3 / PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,491.53,
10000612,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_86A8D223,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
  FECHA: 12/03/2025 / UNIDAD: 10 M3 /PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,491.53,
10000612,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_6CF1A3B8,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL
FECHA: 15/03/2025 / UNIDAD: 10 M3 / PERSONAL: CHOFER + 1 AUXILIAR",1,unidades,491.53,
10000613,UPSSALICRUSLC30CUBE3DE15KVAPOTENCIA30000_89BF4C1B,UPS SALICRU SLC-30-CUBE3+ DE 15KVA POTENCIA 30000 VA/27000W TECNOLOGIA TRUE ONLINE DOBLE CONVERSION,1,unidades,12342.0,
10000613,TRANSFORMADORDEAISLAMIENTOSALICRU315KVAI_463F7585,TRANSFORMADOR DE AISLAMIENTO SALICRU 31.5KVA IT T 30 C220 60HZ POTENCIA 30000VA FACTOR K13,1,unidades,2290.23,
10000613,SERVICIODEADECUACIONELECTRICAINCLUYENUEV_DBC2D310,SERVICIO DE ADECUACION ELECTRICA INCLUYE NUEVO CABLEADO DE IN/OUT TRANSFORMADOR +IN/OUT UPS,1,unidades,1199.0,
10000614,UPSONLINERACKTORREENERFASEESOLRTHC10KVAM_7AA4CB8E,UPS ONLINE RACK/TORRE ENERFASE ESOL-RTH-C 10KVA MONOFASICO 220V,1,unidades,1683.69,
10000614,TARJETADEREDENERFASESNMPMINIPARAMONITORE_1A7F9C72,TARJETA DE RED ENERFASE SNMP MINI PARA MONITOREO REMOTO,1,unidades,228.57,
10000614,SERVICIODEPUESTAENMARCHADE01UPS10KVA_008C5D77,SERVICIO DE PUESTA EN MARCHA DE 01 UPS 10KVA,1,unidades,200.0,
10000615,UPSAPCSRT3000XLIENLINEADEDOBLECONVERSION_4745894D,UPS APC SRT3000XLI EN LINEA DE DOBLE CONVERSION SMART UPS 3KVA/2.70KW TORRE 3 HORAS RECARGA 4 MINUTOS STAND BY 230VAC,6,unidades,1180.0,
10000616,UPSAPCSRT2000XLISMARTUPSSRT2200VACA230V_AFDD6B5A,UPS APC SRT2000XLI SMART UPS SRT 2200VA CA 230V,2,unidades,1041.0,
10000617,BANDEJACADDYHPEP22892001PROLIANTG10PLUSG_5B81532D,BANDEJA CADDY HPE P22892-001 PROLIANT G10 PLUS G11 2.5 SAS/ SATA,5,unidades,46.61,
10000618,NOTEBOOKLENOVO83A100EQLMV15G4171355U17GH_AC21D026,NOTEBOOK LENOVO 83A100EQLM V15 G4 17 1355U 1.7GHZ 8GB 512GB SSD M.2 15.6” FREEDOS,1,unidades,486.63,
10000619,C9300LCISCODNAADVANTAGE48PORT5YEARTERMLI_B741E231,"C9300L CISCO DNA ADVANTAGE, 48-PORT, 5 YEAR TERM LICENSE",1,unidades,3302.56,
10000619,SWITCHCISCOCATALYST9300L48PPOE4X1GUPLINK_20CA6FAA,"SWITCH CISCO CATALYST 9300L 48P POE, 4X1G Uplink",1,unidades,4299.41,
10000619,SNTC8X5XNBDCATALYST9300L48PPOENETWORKADV_00577883,"SNTC-8X5XNBD CATALYST 9300L 48P POE, NETWORK ADVANTAG",1,unidades,2847.16,
10000619,CABLEDEPODER715WAC80PLATINUMCONFIG1SECON_06FD8F64,CABLE DE PODER 715W AC 80+ PLATINUM CONFIG 1 SECONDARY,1,unidades,700.08,
10000620,PAPELFOTOCOPIAA4X75GRX500_077DE1AC,PAPEL FOTOCOPIA A4 X 75 GR X 500,50,unidades,12.44,
10000620,CINTADEEMBALAJETRANSPARENTE2X110YD_711A054B,CINTA DE EMBALAJE TRANSPARENTE 2” X 110 YD,12,unidades,3.39,
10000620,ENGRAPADORCONSACAGRAPAS_B6B22627,ENGRAPADOR CON SACAGRAPAS,2,unidades,9.23,
10000620,FASTENER_1BBDEEC6,FASTENER,2,unidades,4.27,
10000620,LAPICEROCOLORAZUL_1C93340B,LAPICERO COLOR AZUL,12,unidades,0.53,
10000620,PLUMONINDELEBLE23COLORNEGROGRUESO_CF69A6BB,PLUMON INDELEBLE 23 COLOR NEGRO GRUESO,24,unidades,3.43,
10000620,PLUMONINDELEBLEOHP421COLORNEGRODELGADO_FA945838,PLUMON INDELEBLE OHP-421 COLOR NEGRO DELGADO,12,unidades,3.03,
10000620,RESALTADORCOLORVERDE_8AB6C97B,RESALTADOR COLOR VERDE,6,unidades,3.04,
10000620,RESALTADORCOLORAMARILLO_6E628F98,RESALTADOR COLOR AMARILLO,10,unidades,3.04,
10000620,TABLERODEMADERAA4_56D65E90,TABLERO DE MADERA A4,4,unidades,5.14,
10000620,PERFORADOR_1AD11436,PERFORADOR,2,unidades,8.0,
10000620,TAJADORDEPLASTICOCONDEPOSITO_DE5EFF35,TAJADOR DE PLASTICO CON DEPOSITO,4,unidades,1.93,
10000621,MANGUERATRUPER19014DEPVCPARACOMPRESORA10_D5D42459,MANGUERA TRUPER 19014 DE PVC PARA COMPRESORA 10MT X 1/4”,5,unidades,36.02,
10000621,DISCODIAMANTADOBOSCH412_7CDC6D7E,DISCO DIAMANTADO BOSCH 4 1/2”,120,unidades,23.0,
10000622,TABLETSURFACEPRO913TOUCHCOREI71265U16GBR_2D93C50C,TABLET SURFACE PRO 9 13” TOUCH CORE I7-1265U 16GB RAM 256GB SSD WIFI 6E BLUETOOTH,1,unidades,850.0,
10000622,TECLADOINATECKSURFACEPRO9INALAMBRICOCOLO_AD300CF5,TECLADO INATECK SURFACE PRO 9 INALAMBRICO COLOR GRIS,1,unidades,59.9,
10000622,ESTACIONDEPUERTOSDOCKINGNOVOOUSBC11EN1_FF3836C1,ESTACION DE PUERTOS DOCKING NOVOO USB-C 11 EN 1,1,unidades,39.5,
10000622,MOUSEGAMERREDM814PROOPTICORGBWFUSBC_D117A151,MOUSE GAMER RED M814-PRO OPTICO RGB WF/USB-C,1,unidades,34.0,
10000623,RACKPEDESTALUSXMOUNTMODELOR12HASTA120_FEAA30C9,RACK PEDESTAL USX MOUNT  MODELO R12 HASTA 120”,8,unidades,533.9,
10000623,RACKPARATELEVISORTIPOPANTOGRAFOEXPORACKM_651B9556,RACK PARA TELEVISOR TIPO PANTOGRAFO EXPORACK MODELO L580 DE 37” A 80”,31,unidades,84.75,
10000624,CINTA3M132218MMPARAAUTOCLAVELIBREDEPLOMO_E424A1A1,CINTA 3M 1322-18MM PARA AUTOCLAVE LIBRE DE PLOMO DE 18MM X 55MT,16,unidades,38.14,
10000625,MECHEROBUNSEN_A8D6F4D1,MECHERO BUNSEN,48,unidades,58.11,
10000626,SOPORTECOLGADORDEPAREDPARAECRANDE12X12X5_A151D098,SOPORTE COLGADOR DE PARED PARA ECRAN DE 12 X 12 X 5 CM PARA 25KG EN PLANCHA lLAF DE 2.00MM DE ESPESOR BLANCO,4,unidades,29.66,
10000626,PANTALLADEPROYECCIONRETRACTILVINILBLANCO_E499FE5C,PANTALLA DE PROYECCION RETRACTIL VINIL BLANCO MATE 138” (3.05 X 1.72MT) ANTI REFLEX,2,unidades,677.96,
10000627,UPSFORZANT752UINTERACTIVA750VA375W6SELDA_74A0C602,UPS FORZA NT-752U INTERACTIVA 750VA/375W 6 SELDAS RJ45 TORRE COMP-220,4,unidades,49.0,
10000627,UPSAPCBX1600MIMSDELINEAINTERACTIVA16KVA9_ABEF10E6,UPS APC BX1600MI-MS DE LINEA INTERACTIVA 1.6KVA/900W TORRE AVR 1.10 MINUTOS STAND BY 230V AC SALIDA 4 UNIVERSALES,1,unidades,145.0,
10000628,CARGADORLENOVO20V325A65WTICOC_A57A7295,CARGADOR LENOVO 20V 3.25A  65W TICO C,1,unidades,84.75,
10000629,PLACADEACEROINOXIDABLEIMPRESIONUVCOLORES_7F6A1E08,PLACA DE ACERO INOXIDABLE IMPRESION UV COLORES ALTO RELIEVE DE 9 CM X 3CM 0.5 ESPESOR CON ADHESIVO 3M,19,unidades,15.0,
10000630,CINTAZEBRAYMCKO800300350LAPARAFOTOCHECKS_69B87007,CINTA ZEBRA YMCKO 800300-350LA PARA FOTOCHECKS RINDE 200 IMPRESIONES,1,unidades,131.36,
10000631,NOTEBOOKLENOVO83A100ESLMV15G4171355U17GH_D891FC71,NOTEBOOK LENOVO 83A100ESLM V15 G4 17 1355U 1.7GHZ 16GB 1TB SSD M.2 15.6” FREEDOS,4,unidades,554.05,
10000632,LICENCIAMSWINDOWS11PROWIN64BITSALLLANGUA_FEA31D39,LICENCIA MS WINDOWS 11 PRO WIN 64 BITS ALL LANGUAGUES,4,unidades,45.0,
10000633,CARRETILLAHIDRAULICAPLES306801220ANCHA_8A7FD8A9,CARRETILLA HIDRAULICA PLES30 680*1220 ANCHA,1,unidades,562.5,
10000633,CARRETILLAHIDRAULICAPLES305401150TNNANGO_7B95EEE3,CARRETILLA HIDRAULICA PLES30 540*1150TNN ANGOSTA,1,unidades,535.5,
10000634,PALETASDEMADERADESEGUNDOUSODE120MTX100MT_1F97114E,PALETAS DE MADERA DE SEGUNDO USO DE 1.20MT X 1.00MT,25,unidades,30.36,
10000635,ECRANRETRACTILPRODIMERFIBRADEVIDRIO98200_9EDFF045,ECRAN RETRACTIL PRODIMER FIBRA DE VIDRIO 98” 2.00 X 1.50MTS ANTIREFLEX (EC-02),1,unidades,635.58,
10000636,S300SERVIDORDECOMUNICACIONESIPPBXMODELOS_76FCC9C6,"S300 SERVIDOR DE COMUNICACIONES IP PBX MODELO S300, MARCA YEASTAR",1,unidades,0.0,
10000636,SIPT31PTELÉFONOIPEJECUTIVOMODELOSIPT31PM_6147BC33,"SIP-T31P TELÉFONO IP EJECUTIVO MODELO SIP-T31P, MARCA YEALIN",8,unidades,0.0,
10000636,SIPT46UTELÉFONOIPDEESCRITORIOMODELOSIPT4_E6416B51,"SIP-T46U TELÉFONO IP DE ESCRITORIO MODELO SIP-T46U, MARCA YEALINK",3,unidades,0.0,
10000636,SIPT43UTELÉFONOIPDEESCRITORIOMODELOSIPT4_2356D6B2,"SIP-T43U TELÉFONO IP DE ESCRITORIO MODELO SIP-T43U, MARCA YE",1,unidades,0.0,
10000636,EXP43MÓDULODEEXPANSIÓNMODELOEXP43MARCAYE_B632496A,"EXP43 MÓDULO DE EXPANSIÓN MODELO EXP43, MARCA YEALINK",1,unidades,0.0,
10000637,TELEVISORXIAOMIL43MASHPTVAPRO432025_79DEDC76,TELEVISOR XIAOMI L43MA-SHP TV A PRO 43” 2025,3,unidades,754.24,
10000638,SCREENBEAM1100PLUS_B614FD8A,SCREENBEAM 1100 PLUS,1,unidades,1195.0,
10000639,MICROFONOCONCABLEAIONAN225_EE9B0AC4,MICROFONO CON CABLE AION-AN225,48,unidades,66.95,
10000640,ADAPTADORDEAUDIOJACK35MMMACHOAESTEREOPLU_1A039112,ADAPTADOR DE AUDIO JACK 3.5MM MACHO A ESTEREO PLUG 6.5MM HEMBRA,48,unidades,11.02,
10000641,PAPELKRAFT80GR108CMX150MTENROLLO_61E08876,PAPEL KRAFT 80GR 108CM X 150MT EN ROLLO,8,unidades,101.7,
10000642,ITEMSINNOMBRE_83F2EAFE,ITEM SIN NOMBRE,1,unidades,0.0,
10000643,PANTALLAINTERACTIVAVIEWSONICIFP86505F4KD_ABCD512A,PANTALLA INTERACTIVA VIEWSONIC IFP8650-5F 4K DE 86”,1,unidades,1590.0,
10000643,OPSVPCF5W55G12ACONRANURAPARAPANTALLAINTE_34242A7F,OPS VPCF5-W55-G1-2A CON RANURA PARA PANTALLA INTERACTIVA VIEWBOARD,1,unidades,550.0,
10000643,MODULOINALAMBRICOWIFIVIEWSONICVBWIFI005P_4CB5A9B9,MODULO INALAMBRICO WIFI VIEWSONIC VB-WIFI-005 PARA PANTALLA INTERACTIVA,1,unidades,29.0,
10000644,REFRIGERADORAINDURAMARI389DNI246LTNOFROS_D71D0EC1,REFRIGERADORA INDURAMA RI-389DNI 246LT NO FROST NEGRA,1,unidades,1067.8,
10000644,HORNOMICROONDASSAMSUNGMG32DG4524AGPE32LT_9040256B,HORNO MICROONDAS SAMSUNG MG32DG4524AGPE 32 LT NEGRO,1,unidades,439.83,
10000644,TELEVISORSAMSUNGQN43Q65DAGXPEQLEDUHDDE43_1E64B8EE,TELEVISOR SAMSUNG QN43Q65DAGXPE QLED UHD DE 43”,2,unidades,1151.7,
10000645,TERMOSTATOPARAVENTILADOR860006DE0A601202_857107B9,"TERMOSTATO PARA VENTILADOR 860006 DE 0 A 60° 120-240AV, 1NA",2,unidades,29.86,
10000645,VENTILADORAXIALFANAF22X90CFM09A220V47REJ_45E92A43,VENTILADOR AXIAL FAN AF-2  2 X 90 CFM 0.9A/220V 4.7 REJILL,2,unidades,47.5,
10000645,JACKPANDUITCJ6X88TGBLCAT6ANEGRO_3FE36FA5,JACK PANDUIT CJ6X88TGBL CAT. 6A NEGRO,8,unidades,8.19,
10000645,TAPACIEGAPANDUITCMBBLXPARAPATCHPANELNEGR_8C7D7482,TAPA CIEGA PANDUIT CMBBL-X PARA PATCH PANEL NEGRA,40,unidades,0.21,
10000645,PATCHPANELPANDUITCPPL24WBLY24PUERTOSVACI_3C690F90,PATCH PANEL PANDUIT CPPL24WBLY 24 PUERTOS VACIO NEGRO,2,unidades,21.5,
10000645,PDUHP1UA18DE8TOMAS2PT10A220VSTD19X1U_A3EFFE73,PDU HP-1U-A1-8 DE 8 TOMAS 2PT 10A 220V STD 19X1U,2,unidades,35.0,
10000645,GABINETEDEPAREDTP1260TECNIPACKSTD19X12UR_0266909D,GABINETE DE PARED TP12-60 TECNI PACK STD19X 12UR,2,unidades,165.0,
10000645,ORDENADORPANDUITWMPF1E2RUHORIZONTALFRONT_71305D28,ORDENADOR PANDUIT WMPF1E 2RU HORIZONTAL FRONTAL/POSTERIOR,2,unidades,34.5,
10000645,BARRADECOBREBB133STD19X3X30MM_A5E70779,BARRA DE COBRE BB133 STD 19 X 3 X 30MM,2,unidades,32.0,
